Timestamp,Device Name,Traffic Volume (MB/s),Latency (ms),Bandwidth Allocated (MB/s),Bandwidth Used (MB/s),Date,total_avg_app_traffic,total_peak_app_traffic,total_logins,total_peak_user_usage,Event,Impact,Num_Config_Changes,Congestion Flag
2025-06-01 07:00:00,Router_A,32.61,15.3,100,34.14,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 07:00:00,Router_B,28.68,18.76,100,31.12,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 07:00:00,Router_C,11.35,20.06,100,12.25,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 08:00:00,Router_A,19.12,21.73,100,19.56,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 08:00:00,Router_B,9.33,24.98,100,9.54,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 08:00:00,Router_C,36.54,15.8,100,37.71,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 09:00:00,Router_A,15.71,21.2,100,15.8,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 09:00:00,Router_B,18.35,25.1,100,17.82,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 09:00:00,Router_C,32.4,16.16,100,33.13,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 10:00:00,Router_A,12.1,21.92,100,12.71,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 10:00:00,Router_B,22.32,25.93,100,22.83,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 10:00:00,Router_C,12.91,22.04,100,13.94,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 11:00:00,Router_A,33.21,21.7,100,34.28,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 11:00:00,Router_B,18.56,14.51,100,20.18,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 11:00:00,Router_C,32.37,18.59,100,35.05,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 12:00:00,Router_A,26.66,15.33,100,25.78,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 12:00:00,Router_B,10.02,17.73,100,10.16,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 12:00:00,Router_C,17.03,18.9,100,16.86,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 13:00:00,Router_A,19.31,14.03,100,20.72,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 13:00:00,Router_B,28.04,17.42,100,27.07,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 13:00:00,Router_C,19.85,15.4,100,21.48,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 14:00:00,Router_A,9.29,20.4,100,10.13,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 14:00:00,Router_B,14.54,14.31,100,15.44,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 14:00:00,Router_C,21.9,11.47,100,21.49,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 15:00:00,Router_A,5.0,17.65,100,5.0,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 15:00:00,Router_B,13.65,21.85,100,14.08,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 15:00:00,Router_C,18.62,14.1,100,17.85,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 16:00:00,Router_A,6.67,13.84,100,6.51,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 16:00:00,Router_B,25.61,16.66,100,26.05,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 16:00:00,Router_C,12.92,26.51,100,13.7,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 17:00:00,Router_A,33.54,10.0,100,36.36,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 17:00:00,Router_B,28.59,23.22,100,30.65,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 17:00:00,Router_C,16.91,15.23,100,18.54,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 18:00:00,Router_A,58.59,15.89,100,58.67,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 18:00:00,Router_B,16.57,15.5,100,15.82,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 18:00:00,Router_C,26.53,18.04,100,28.95,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 19:00:00,Router_A,64.94,23.84,100,70.98,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 19:00:00,Router_B,58.95,30.23,100,61.13,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 19:00:00,Router_C,29.92,17.71,100,30.76,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 20:00:00,Router_A,53.96,23.84,100,53.71,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 20:00:00,Router_B,19.36,19.21,100,20.08,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 20:00:00,Router_C,22.95,23.37,100,21.81,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 21:00:00,Router_A,53.3,15.89,100,57.02,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 21:00:00,Router_B,33.41,24.03,100,33.16,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 21:00:00,Router_C,41.19,19.31,100,42.12,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 22:00:00,Router_A,49.81,14.48,100,49.8,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 22:00:00,Router_B,31.11,17.73,100,29.58,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 22:00:00,Router_C,42.88,16.07,100,42.4,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 23:00:00,Router_A,16.94,12.64,100,17.66,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 23:00:00,Router_B,31.65,19.04,100,32.66,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-01 23:00:00,Router_C,25.88,13.73,100,25.4,2025-06-01,556.4200000000001,1743.23,12,138.85999999999999,None,None,0.0,0
2025-06-02 00:00:00,Router_A,32.84,17.5,100,33.67,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 00:00:00,Router_B,23.81,19.45,100,24.73,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 00:00:00,Router_C,17.42,13.8,100,17.57,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 01:00:00,Router_A,26.01,27.19,100,28.05,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 01:00:00,Router_B,15.22,17.61,100,15.75,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 01:00:00,Router_C,25.14,15.13,100,24.34,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 02:00:00,Router_A,7.48,15.05,100,7.19,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 02:00:00,Router_B,16.86,16.97,100,16.94,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 02:00:00,Router_C,21.71,24.89,100,20.76,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 03:00:00,Router_A,32.36,30.75,100,34.94,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 03:00:00,Router_B,19.67,24.78,100,21.39,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 03:00:00,Router_C,16.47,17.27,100,16.21,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 04:00:00,Router_A,22.15,14.72,100,21.22,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 04:00:00,Router_B,25.68,18.41,100,27.28,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 04:00:00,Router_C,32.33,12.61,100,35.24,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 05:00:00,Router_A,18.5,14.79,100,19.69,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 05:00:00,Router_B,17.85,17.83,100,17.34,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 05:00:00,Router_C,13.26,10.93,100,12.92,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 06:00:00,Router_A,23.11,10.0,100,23.54,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 06:00:00,Router_B,29.63,21.25,100,28.44,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 06:00:00,Router_C,18.55,19.41,100,20.0,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 07:00:00,Router_A,30.57,17.34,100,33.56,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 07:00:00,Router_B,26.39,14.2,100,25.92,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 07:00:00,Router_C,26.46,19.85,100,25.27,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 08:00:00,Router_A,19.29,17.52,100,18.68,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 08:00:00,Router_B,14.5,21.28,100,15.48,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 08:00:00,Router_C,15.9,16.58,100,15.66,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 09:00:00,Router_A,52.82,28.82,100,50.42,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 09:00:00,Router_B,88.77,35.69,100,90.9,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,1
2025-06-02 09:00:00,Router_C,71.63,35.11,100,68.45,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 10:00:00,Router_A,73.55,33.38,100,74.18,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 10:00:00,Router_B,74.08,43.29,100,72.63,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 10:00:00,Router_C,101.16,39.5,100,98.41,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,1
2025-06-02 11:00:00,Router_A,82.11,31.59,100,88.61,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,1
2025-06-02 11:00:00,Router_B,45.9,29.1,100,43.65,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 11:00:00,Router_C,63.14,26.5,100,60.61,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 12:00:00,Router_A,85.11,41.02,100,90.7,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,1
2025-06-02 12:00:00,Router_B,64.92,27.91,100,70.95,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 12:00:00,Router_C,70.26,26.78,100,76.49,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 13:00:00,Router_A,68.84,27.48,100,65.87,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 13:00:00,Router_B,76.54,39.13,100,77.03,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 13:00:00,Router_C,62.42,22.86,100,64.35,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 14:00:00,Router_A,75.29,27.8,100,72.39,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 14:00:00,Router_B,51.99,26.08,100,50.28,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 14:00:00,Router_C,33.61,31.01,100,36.82,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 15:00:00,Router_A,69.51,26.77,100,66.55,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 15:00:00,Router_B,67.99,33.29,100,70.33,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 15:00:00,Router_C,91.78,38.83,100,91.32,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,1
2025-06-02 16:00:00,Router_A,113.37,39.15,100,115.41,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,1
2025-06-02 16:00:00,Router_B,64.41,24.22,100,64.48,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 16:00:00,Router_C,61.65,25.21,100,62.63,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 17:00:00,Router_A,23.99,10.0,100,24.83,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 17:00:00,Router_B,18.73,21.49,100,18.14,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 17:00:00,Router_C,27.87,22.72,100,26.51,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 18:00:00,Router_A,48.41,13.77,100,51.68,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 18:00:00,Router_B,20.88,29.64,100,20.46,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 18:00:00,Router_C,40.63,19.91,100,41.09,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 19:00:00,Router_A,34.13,23.53,100,34.13,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 19:00:00,Router_B,27.08,23.42,100,27.19,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 19:00:00,Router_C,56.7,19.54,100,54.36,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 20:00:00,Router_A,26.37,10.33,100,27.26,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 20:00:00,Router_B,64.89,19.25,100,64.95,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 20:00:00,Router_C,49.99,19.72,100,50.98,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 21:00:00,Router_A,29.22,22.01,100,31.97,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 21:00:00,Router_B,41.33,19.44,100,43.31,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 21:00:00,Router_C,32.94,17.61,100,33.93,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 22:00:00,Router_A,29.76,25.32,100,31.5,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 22:00:00,Router_B,55.57,19.43,100,58.16,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 22:00:00,Router_C,23.45,24.18,100,23.2,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 23:00:00,Router_A,15.42,10.0,100,16.33,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 23:00:00,Router_B,29.44,16.12,100,28.46,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-02 23:00:00,Router_C,13.55,17.88,100,14.38,2025-06-02,375.28,1103.05,6,45.78,None,None,0.0,0
2025-06-03 00:00:00,Router_A,10.02,11.37,100,10.3,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 00:00:00,Router_B,17.91,18.16,100,19.33,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 00:00:00,Router_C,15.78,10.0,100,17.22,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 01:00:00,Router_A,8.99,17.85,100,9.16,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 01:00:00,Router_B,24.93,24.87,100,27.35,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 01:00:00,Router_C,17.59,10.0,100,17.31,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 02:00:00,Router_A,14.35,22.54,100,15.69,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 02:00:00,Router_B,12.2,17.33,100,12.93,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 02:00:00,Router_C,32.92,22.82,100,32.49,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 03:00:00,Router_A,8.29,13.38,100,9.03,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 03:00:00,Router_B,5.04,10.0,100,5.01,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 03:00:00,Router_C,7.14,24.78,100,7.19,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 04:00:00,Router_A,15.34,15.15,100,15.9,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 04:00:00,Router_B,32.13,10.0,100,32.43,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 04:00:00,Router_C,28.21,16.67,100,28.08,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 05:00:00,Router_A,9.21,16.51,100,8.95,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 05:00:00,Router_B,21.91,16.36,100,23.06,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 05:00:00,Router_C,12.53,19.01,100,12.23,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 06:00:00,Router_A,34.94,10.0,100,36.38,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 06:00:00,Router_B,20.82,16.45,100,20.54,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 06:00:00,Router_C,11.52,10.28,100,11.03,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 07:00:00,Router_A,32.51,15.97,100,33.34,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 07:00:00,Router_B,5.99,19.43,100,6.52,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 07:00:00,Router_C,16.43,10.0,100,16.11,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 08:00:00,Router_A,26.61,15.0,100,25.53,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 08:00:00,Router_B,22.49,21.92,100,22.39,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 08:00:00,Router_C,19.59,13.49,100,21.48,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 09:00:00,Router_A,110.11,47.79,100,116.29,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,1
2025-06-03 09:00:00,Router_B,42.04,34.58,100,45.15,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 09:00:00,Router_C,52.58,26.71,100,55.96,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 10:00:00,Router_A,66.14,32.53,100,66.17,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 10:00:00,Router_B,45.78,30.58,100,45.27,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 10:00:00,Router_C,44.26,29.12,100,44.2,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 11:00:00,Router_A,92.78,36.62,100,97.24,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,1
2025-06-03 11:00:00,Router_B,62.24,26.11,100,62.84,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 11:00:00,Router_C,89.98,41.21,100,93.25,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,1
2025-06-03 12:00:00,Router_A,74.4,29.75,100,76.03,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 12:00:00,Router_B,108.17,34.51,100,106.66,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,1
2025-06-03 12:00:00,Router_C,32.33,28.7,100,31.24,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 13:00:00,Router_A,62.84,35.7,100,60.02,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 13:00:00,Router_B,73.81,27.8,100,75.09,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 13:00:00,Router_C,44.86,39.37,100,47.73,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 14:00:00,Router_A,40.33,29.55,100,43.58,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 14:00:00,Router_B,34.21,26.52,100,32.7,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 14:00:00,Router_C,83.31,31.85,100,79.81,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 15:00:00,Router_A,39.93,25.24,100,38.87,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 15:00:00,Router_B,57.21,33.31,100,54.64,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 15:00:00,Router_C,73.18,31.39,100,76.19,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 16:00:00,Router_A,26.32,27.79,100,26.01,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 16:00:00,Router_B,92.68,39.51,100,97.5,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,1
2025-06-03 16:00:00,Router_C,49.59,37.86,100,53.91,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 17:00:00,Router_A,19.19,24.9,100,19.8,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 17:00:00,Router_B,21.31,12.54,100,22.72,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 17:00:00,Router_C,22.37,10.0,100,21.98,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 18:00:00,Router_A,40.87,10.0,100,38.91,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 18:00:00,Router_B,42.95,15.58,100,41.19,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 18:00:00,Router_C,42.68,14.55,100,45.32,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 19:00:00,Router_A,36.5,13.29,100,39.58,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
2025-06-03 19:00:00,Router_B,25.72,14.13,100,28.01,2025-06-03,375.44,914.65,5,52.160000000000004,None,None,0.0,0
