Timestamp,Device Name,Traffic Volume (MB/s),Latency (ms),Bandwidth Allocated (MB/s),Bandwidth Used (MB/s),Date,total_avg_app_traffic,total_peak_app_traffic,total_logins,total_peak_user_usage,Event,Impact,Num_Config_Changes,Congestion Flag
2025-06-02 12:00:00,Router_B,80.42,28.24,100,82.41,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 12:00:00,Router_C,53.54,41.16,100,50.91,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 13:00:00,Router_A,112.92,34.54,100,108.91,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,Yes
2025-06-02 13:00:00,Router_B,44.1,16.48,100,43.66,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 13:00:00,Router_C,66.5,29.4,100,65.05,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 14:00:00,Router_A,69.27,26.5,100,74.18,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 14:00:00,Router_B,71.91,32.9,100,75.53,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 14:00:00,Router_C,97.75,35.82,100,98.78,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,Yes
2025-06-02 15:00:00,Router_A,67.23,35.38,100,65.71,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 15:00:00,Router_B,33.11,11.15,100,36.32,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 15:00:00,Router_C,66.46,31.04,100,66.69,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 16:00:00,Router_A,63.57,25.02,100,66.03,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 16:00:00,Router_B,63.54,23.05,100,62.94,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 16:00:00,Router_C,27.46,19.63,100,27.56,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 17:00:00,Router_A,16.78,10.0,100,16.66,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 17:00:00,Router_B,14.8,12.56,100,14.13,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 17:00:00,Router_C,24.78,11.68,100,23.71,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 18:00:00,Router_A,70.34,23.46,100,73.76,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 18:00:00,Router_B,41.03,23.2,100,39.29,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 18:00:00,Router_C,30.5,12.25,100,33.47,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 19:00:00,Router_A,34.81,24.41,100,34.16,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 19:00:00,Router_B,29.49,20.94,100,29.94,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 19:00:00,Router_C,28.11,10.0,100,27.18,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 20:00:00,Router_A,22.58,17.12,100,23.03,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 20:00:00,Router_B,33.0,20.61,100,34.77,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 20:00:00,Router_C,12.63,19.28,100,13.31,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 21:00:00,Router_A,39.52,28.52,100,40.93,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 21:00:00,Router_B,23.99,18.31,100,23.1,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 21:00:00,Router_C,43.08,15.99,100,43.17,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 22:00:00,Router_A,22.58,16.68,100,23.63,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 22:00:00,Router_B,38.4,28.08,100,37.28,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 22:00:00,Router_C,23.91,15.92,100,25.29,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 23:00:00,Router_A,6.22,10.0,100,6.3,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 23:00:00,Router_B,20.62,10.99,100,20.9,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-02 23:00:00,Router_C,28.62,12.34,100,30.55,2025-06-02,481.52,1370.27,13,119.97999999999999,None,None,0.0,No
2025-06-03 00:00:00,Router_A,9.18,12.3,100,8.81,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 00:00:00,Router_B,18.4,16.88,100,18.18,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 00:00:00,Router_C,42.44,17.38,100,46.46,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 01:00:00,Router_A,10.98,14.73,100,10.67,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 01:00:00,Router_B,21.46,20.6,100,21.91,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 01:00:00,Router_C,15.86,23.55,100,16.84,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 02:00:00,Router_A,16.46,10.98,100,15.88,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 02:00:00,Router_B,15.64,10.0,100,16.11,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 02:00:00,Router_C,20.98,12.55,100,22.56,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 03:00:00,Router_A,22.56,14.51,100,23.52,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 03:00:00,Router_B,27.33,20.31,100,29.99,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 03:00:00,Router_C,28.78,21.52,100,31.52,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 04:00:00,Router_A,13.12,16.38,100,12.81,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 04:00:00,Router_B,25.85,19.2,100,24.58,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 04:00:00,Router_C,17.6,17.39,100,17.29,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 05:00:00,Router_A,20.16,16.6,100,19.45,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 05:00:00,Router_B,8.07,17.36,100,8.51,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 05:00:00,Router_C,25.64,10.0,100,25.24,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 06:00:00,Router_A,14.01,20.02,100,13.57,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 06:00:00,Router_B,28.57,14.85,100,29.1,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 06:00:00,Router_C,20.01,23.66,100,19.84,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 07:00:00,Router_A,31.98,18.09,100,34.47,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 07:00:00,Router_B,18.64,10.07,100,20.38,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 07:00:00,Router_C,28.22,14.61,100,28.2,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 08:00:00,Router_A,9.04,17.32,100,8.86,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 08:00:00,Router_B,15.7,10.0,100,15.29,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 08:00:00,Router_C,22.02,16.27,100,22.35,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 09:00:00,Router_A,78.42,30.99,100,81.65,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 09:00:00,Router_B,82.43,25.88,100,87.55,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,Yes
2025-06-03 09:00:00,Router_C,75.42,42.03,100,80.14,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 10:00:00,Router_A,70.44,32.72,100,72.69,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 10:00:00,Router_B,92.29,36.26,100,101.08,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,Yes
2025-06-03 10:00:00,Router_C,103.71,30.46,100,106.58,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,Yes
2025-06-03 11:00:00,Router_A,90.24,25.07,100,86.48,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,Yes
2025-06-03 11:00:00,Router_B,36.17,24.36,100,35.52,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 11:00:00,Router_C,80.72,39.63,100,83.37,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 12:00:00,Router_A,92.74,35.26,100,99.64,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,Yes
2025-06-03 12:00:00,Router_B,39.58,40.16,100,42.75,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 12:00:00,Router_C,40.86,27.07,100,41.35,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 13:00:00,Router_A,39.48,27.25,100,39.12,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 13:00:00,Router_B,110.04,30.49,100,106.78,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,Yes
2025-06-03 13:00:00,Router_C,78.5,35.98,100,79.69,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 14:00:00,Router_A,90.95,27.61,100,87.99,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,Yes
2025-06-03 14:00:00,Router_B,70.11,29.5,100,73.54,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 14:00:00,Router_C,104.28,36.64,100,112.52,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,Yes
2025-06-03 15:00:00,Router_A,52.75,31.62,100,55.55,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 15:00:00,Router_B,65.32,31.22,100,64.13,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 15:00:00,Router_C,41.26,39.03,100,41.84,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 16:00:00,Router_A,38.23,33.52,100,40.78,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 16:00:00,Router_B,49.08,34.73,100,50.87,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 16:00:00,Router_C,92.84,29.15,100,90.24,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,Yes
2025-06-03 17:00:00,Router_A,7.63,11.09,100,7.46,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 17:00:00,Router_B,22.31,23.46,100,24.21,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 17:00:00,Router_C,12.89,10.0,100,13.86,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 18:00:00,Router_A,17.51,22.71,100,16.76,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 18:00:00,Router_B,32.26,15.05,100,33.97,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 18:00:00,Router_C,44.38,22.4,100,44.31,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 19:00:00,Router_A,28.89,19.9,100,31.73,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 19:00:00,Router_B,44.59,18.99,100,47.54,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 19:00:00,Router_C,46.92,15.44,100,48.64,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 20:00:00,Router_A,20.51,20.95,100,22.04,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 20:00:00,Router_B,20.59,13.86,100,22.48,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
2025-06-03 20:00:00,Router_C,48.69,25.17,100,51.49,2025-06-03,576.45,1626.0500000000002,5,74.56,None,None,0.0,No
